,product,price,quantity,date,region,sales
582,pink morsel,3,572,01-07-2018,east,1716
583,pink morsel,3,518,01-07-2018,west,1554
584,pink morsel,3,565,02-07-2018,north,1695
585,pink morsel,3,537,02-07-2018,south,1611
586,pink morsel,3,560,02-07-2018,east,1680
587,pink morsel,3,557,02-07-2018,west,1671
588,pink morsel,3,548,03-07-2018,north,1644
589,pink morsel,3,546,03-07-2018,south,1638
590,pink morsel,3,541,03-07-2018,east,1623
591,pink morsel,3,505,03-07-2018,west,1515
592,pink morsel,3,581,04-07-2018,north,1743
593,pink morsel,3,529,04-07-2018,south,1587
594,pink morsel,3,588,04-07-2018,east,1764
595,pink morsel,3,524,04-07-2018,west,1572
596,pink morsel,3,584,05-07-2018,north,1752
597,pink morsel,3,549,05-07-2018,south,1647
598,pink morsel,3,525,05-07-2018,east,1575
599,pink morsel,3,500,05-07-2018,west,1500
600,pink morsel,3,581,06-07-2018,north,1743
601,pink morsel,3,522,06-07-2018,south,1566
602,pink morsel,3,586,06-07-2018,east,1758
603,pink morsel,3,563,06-07-2018,west,1689
604,pink morsel,3,592,07-07-2018,north,1776
605,pink morsel,3,590,07-07-2018,south,1770
606,pink morsel,3,565,07-07-2018,east,1695
607,pink morsel,3,522,07-07-2018,west,1566
608,pink morsel,3,541,08-07-2018,north,1623
609,pink morsel,3,592,08-07-2018,south,1776
610,pink morsel,3,505,08-07-2018,east,1515
611,pink morsel,3,587,08-07-2018,west,1761
612,pink morsel,3,541,09-07-2018,north,1623
613,pink morsel,3,596,09-07-2018,south,1788
614,pink morsel,3,514,09-07-2018,east,1542
615,pink morsel,3,505,09-07-2018,west,1515
616,pink morsel,3,598,10-07-2018,north,1794
617,pink morsel,3,598,10-07-2018,south,1794
618,pink morsel,3,585,10-07-2018,east,1755
619,pink morsel,3,587,10-07-2018,west,1761
620,pink morsel,3,535,11-07-2018,north,1605
621,pink morsel,3,523,11-07-2018,south,1569
622,pink morsel,3,546,11-07-2018,east,1638
623,pink morsel,3,559,11-07-2018,west,1677
624,pink morsel,3,531,12-07-2018,north,1593
625,pink morsel,3,500,12-07-2018,south,1500
626,pink morsel,3,513,12-07-2018,east,1539
627,pink morsel,3,573,12-07-2018,west,1719
628,pink morsel,3,583,13-07-2018,north,1749
629,pink morsel,3,532,13-07-2018,south,1596
630,pink morsel,3,560,13-07-2018,east,1680
631,pink morsel,3,503,13-07-2018,west,1509
632,pink morsel,3,500,14-07-2018,north,1500
633,pink morsel,3,551,14-07-2018,south,1653
634,pink morsel,3,540,14-07-2018,east,1620
635,pink morsel,3,525,14-07-2018,west,1575
636,pink morsel,3,579,15-07-2018,north,1737
637,pink morsel,3,571,15-07-2018,south,1713
638,pink morsel,3,566,15-07-2018,east,1698
639,pink morsel,3,513,15-07-2018,west,1539
640,pink morsel,3,591,16-07-2018,north,1773
641,pink morsel,3,569,16-07-2018,south,1707
642,pink morsel,3,518,16-07-2018,east,1554
643,pink morsel,3,505,16-07-2018,west,1515
644,pink morsel,3,517,17-07-2018,north,1551
645,pink morsel,3,522,17-07-2018,south,1566
646,pink morsel,3,596,17-07-2018,east,1788
647,pink morsel,3,538,17-07-2018,west,1614
648,pink morsel,3,568,18-07-2018,north,1704
649,pink morsel,3,552,18-07-2018,south,1656
650,pink morsel,3,510,18-07-2018,east,1530
651,pink morsel,3,553,18-07-2018,west,1659
652,pink morsel,3,540,19-07-2018,north,1620
653,pink morsel,3,575,19-07-2018,south,1725
654,pink morsel,3,568,19-07-2018,east,1704
655,pink morsel,3,509,19-07-2018,west,1527
656,pink morsel,3,577,20-07-2018,north,1731
657,pink morsel,3,587,20-07-2018,south,1761
658,pink morsel,3,548,20-07-2018,east,1644
659,pink morsel,3,551,20-07-2018,west,1653
660,pink morsel,3,575,21-07-2018,north,1725
661,pink morsel,3,566,21-07-2018,south,1698
662,pink morsel,3,554,21-07-2018,east,1662
663,pink morsel,3,552,21-07-2018,west,1656
664,pink morsel,3,536,22-07-2018,north,1608
665,pink morsel,3,591,22-07-2018,south,1773
666,pink morsel,3,553,22-07-2018,east,1659
667,pink morsel,3,549,22-07-2018,west,1647
668,pink morsel,3,546,23-07-2018,north,1638
669,pink morsel,3,541,23-07-2018,south,1623
670,pink morsel,3,573,23-07-2018,east,1719
671,pink morsel,3,543,23-07-2018,west,1629
672,pink morsel,3,567,24-07-2018,north,1701
673,pink morsel,3,575,24-07-2018,south,1725
674,pink morsel,3,584,24-07-2018,east,1752
675,pink morsel,3,519,24-07-2018,west,1557
676,pink morsel,3,500,25-07-2018,north,1500
677,pink morsel,3,569,25-07-2018,south,1707
678,pink morsel,3,511,25-07-2018,east,1533
679,pink morsel,3,579,25-07-2018,west,1737
680,pink morsel,3,535,26-07-2018,north,1605
681,pink morsel,3,589,26-07-2018,south,1767
682,pink morsel,3,517,26-07-2018,east,1551
683,pink morsel,3,507,26-07-2018,west,1521
684,pink morsel,3,553,27-07-2018,north,1659
685,pink morsel,3,537,27-07-2018,south,1611
686,pink morsel,3,565,27-07-2018,east,1695
687,pink morsel,3,544,27-07-2018,west,1632
688,pink morsel,3,505,28-07-2018,north,1515
689,pink morsel,3,528,28-07-2018,south,1584
690,pink morsel,3,532,28-07-2018,east,1596
691,pink morsel,3,581,28-07-2018,west,1743
692,pink morsel,3,597,29-07-2018,north,1791
693,pink morsel,3,533,29-07-2018,south,1599
694,pink morsel,3,583,29-07-2018,east,1749
695,pink morsel,3,585,29-07-2018,west,1755
696,pink morsel,3,585,30-07-2018,north,1755
697,pink morsel,3,554,30-07-2018,south,1662
698,pink morsel,3,503,30-07-2018,east,1509
699,pink morsel,3,592,30-07-2018,west,1776
700,pink morsel,3,565,31-07-2018,north,1695
701,pink morsel,3,569,31-07-2018,south,1707
702,pink morsel,3,516,31-07-2018,east,1548
703,pink morsel,3,526,31-07-2018,west,1578
704,pink morsel,3,521,01-08-2018,north,1563
705,pink morsel,3,558,01-08-2018,south,1674
706,pink morsel,3,518,01-08-2018,east,1554
707,pink morsel,3,555,01-08-2018,west,1665
708,pink morsel,3,509,02-08-2018,north,1527
709,pink morsel,3,539,02-08-2018,south,1617
710,pink morsel,3,516,02-08-2018,east,1548
711,pink morsel,3,557,02-08-2018,west,1671
712,pink morsel,3,556,03-08-2018,north,1668
713,pink morsel,3,557,03-08-2018,south,1671
714,pink morsel,3,573,03-08-2018,east,1719
715,pink morsel,3,556,03-08-2018,west,1668
716,pink morsel,3,512,04-08-2018,north,1536
717,pink morsel,3,578,04-08-2018,south,1734
718,pink morsel,3,581,04-08-2018,east,1743
719,pink morsel,3,592,04-08-2018,west,1776
720,pink morsel,3,550,05-08-2018,north,1650
721,pink morsel,3,533,05-08-2018,south,1599
722,pink morsel,3,538,05-08-2018,east,1614
723,pink morsel,3,591,05-08-2018,west,1773
724,pink morsel,3,537,06-08-2018,north,1611
725,pink morsel,3,535,06-08-2018,south,1605
726,pink morsel,3,518,06-08-2018,east,1554
727,pink morsel,3,596,06-08-2018,west,1788
728,pink morsel,3,522,07-08-2018,north,1566
729,pink morsel,3,520,07-08-2018,south,1560
730,pink morsel,3,517,07-08-2018,east,1551
731,pink morsel,3,542,07-08-2018,west,1626
732,pink morsel,3,555,08-08-2018,north,1665
733,pink morsel,3,513,08-08-2018,south,1539
734,pink morsel,3,502,08-08-2018,east,1506
735,pink morsel,3,539,08-08-2018,west,1617
736,pink morsel,3,599,09-08-2018,north,1797
737,pink morsel,3,598,09-08-2018,south,1794
738,pink morsel,3,540,09-08-2018,east,1620
739,pink morsel,3,561,09-08-2018,west,1683
740,pink morsel,3,540,10-08-2018,north,1620
741,pink morsel,3,518,10-08-2018,south,1554
742,pink morsel,3,567,10-08-2018,east,1701
743,pink morsel,3,595,10-08-2018,west,1785
744,pink morsel,3,563,11-08-2018,north,1689
745,pink morsel,3,550,11-08-2018,south,1650
746,pink morsel,3,511,11-08-2018,east,1533
747,pink morsel,3,529,11-08-2018,west,1587
748,pink morsel,3,503,12-08-2018,north,1509
749,pink morsel,3,581,12-08-2018,south,1743
750,pink morsel,3,573,12-08-2018,east,1719
751,pink morsel,3,581,12-08-2018,west,1743
752,pink morsel,3,567,13-08-2018,north,1701
753,pink morsel,3,543,13-08-2018,south,1629
754,pink morsel,3,546,13-08-2018,east,1638
755,pink morsel,3,537,13-08-2018,west,1611
756,pink morsel,3,541,14-08-2018,north,1623
757,pink morsel,3,545,14-08-2018,south,1635
758,pink morsel,3,572,14-08-2018,east,1716
759,pink morsel,3,569,14-08-2018,west,1707
760,pink morsel,3,534,15-08-2018,north,1602
761,pink morsel,3,514,15-08-2018,south,1542
762,pink morsel,3,600,15-08-2018,east,1800
763,pink morsel,3,578,15-08-2018,west,1734
764,pink morsel,3,596,16-08-2018,north,1788
765,pink morsel,3,538,16-08-2018,south,1614
766,pink morsel,3,581,16-08-2018,east,1743
767,pink morsel,3,590,16-08-2018,west,1770
768,pink morsel,3,592,17-08-2018,north,1776
769,pink morsel,3,571,17-08-2018,south,1713
770,pink morsel,3,541,17-08-2018,east,1623
771,pink morsel,3,584,17-08-2018,west,1752
772,pink morsel,3,509,18-08-2018,north,1527
773,pink morsel,3,592,18-08-2018,south,1776
774,pink morsel,3,563,18-08-2018,east,1689
775,pink morsel,3,571,18-08-2018,west,1713
776,pink morsel,3,503,19-08-2018,north,1509
777,pink morsel,3,525,19-08-2018,south,1575
778,pink morsel,3,567,19-08-2018,east,1701
779,pink morsel,3,525,19-08-2018,west,1575
780,pink morsel,3,527,20-08-2018,north,1581
781,pink morsel,3,593,20-08-2018,south,1779
782,pink morsel,3,554,20-08-2018,east,1662
783,pink morsel,3,502,20-08-2018,west,1506
784,pink morsel,3,598,21-08-2018,north,1794
785,pink morsel,3,553,21-08-2018,south,1659
786,pink morsel,3,548,21-08-2018,east,1644
787,pink morsel,3,569,21-08-2018,west,1707
788,pink morsel,3,568,22-08-2018,north,1704
789,pink morsel,3,500,22-08-2018,south,1500
790,pink morsel,3,513,22-08-2018,east,1539
791,pink morsel,3,600,22-08-2018,west,1800
792,pink morsel,3,519,23-08-2018,north,1557
793,pink morsel,3,518,23-08-2018,south,1554
794,pink morsel,3,596,23-08-2018,east,1788
795,pink morsel,3,521,23-08-2018,west,1563
796,pink morsel,3,516,24-08-2018,north,1548
797,pink morsel,3,520,24-08-2018,south,1560
798,pink morsel,3,578,24-08-2018,east,1734
799,pink morsel,3,548,24-08-2018,west,1644
800,pink morsel,3,543,25-08-2018,north,1629
801,pink morsel,3,559,25-08-2018,south,1677
802,pink morsel,3,588,25-08-2018,east,1764
803,pink morsel,3,505,25-08-2018,west,1515
804,pink morsel,3,514,26-08-2018,north,1542
805,pink morsel,3,515,26-08-2018,south,1545
806,pink morsel,3,556,26-08-2018,east,1668
807,pink morsel,3,528,26-08-2018,west,1584
808,pink morsel,3,535,27-08-2018,north,1605
809,pink morsel,3,580,27-08-2018,south,1740
810,pink morsel,3,534,27-08-2018,east,1602
811,pink morsel,3,503,27-08-2018,west,1509
812,pink morsel,3,522,28-08-2018,north,1566
813,pink morsel,3,560,28-08-2018,south,1680
814,pink morsel,3,552,28-08-2018,east,1656
815,pink morsel,3,574,28-08-2018,west,1722
816,pink morsel,3,554,29-08-2018,north,1662
817,pink morsel,3,598,29-08-2018,south,1794
818,pink morsel,3,578,29-08-2018,east,1734
819,pink morsel,3,549,29-08-2018,west,1647
820,pink morsel,3,545,30-08-2018,north,1635
821,pink morsel,3,581,30-08-2018,south,1743
822,pink morsel,3,555,30-08-2018,east,1665
823,pink morsel,3,590,30-08-2018,west,1770
824,pink morsel,3,583,31-08-2018,north,1749
825,pink morsel,3,565,31-08-2018,south,1695
826,pink morsel,3,548,31-08-2018,east,1644
827,pink morsel,3,534,31-08-2018,west,1602
828,pink morsel,3,520,01-09-2018,north,1560
829,pink morsel,3,500,01-09-2018,south,1500
830,pink morsel,3,573,01-09-2018,east,1719
831,pink morsel,3,519,01-09-2018,west,1557
832,pink morsel,3,509,02-09-2018,north,1527
833,pink morsel,3,551,02-09-2018,south,1653
834,pink morsel,3,502,02-09-2018,east,1506
835,pink morsel,3,525,02-09-2018,west,1575
836,pink morsel,3,583,03-09-2018,north,1749
837,pink morsel,3,590,03-09-2018,south,1770
838,pink morsel,3,558,03-09-2018,east,1674
839,pink morsel,3,550,03-09-2018,west,1650
840,pink morsel,3,598,04-09-2018,north,1794
841,pink morsel,3,503,04-09-2018,south,1509
842,pink morsel,3,595,04-09-2018,east,1785
843,pink morsel,3,513,04-09-2018,west,1539
844,pink morsel,3,577,05-09-2018,north,1731
845,pink morsel,3,539,05-09-2018,south,1617
846,pink morsel,3,552,05-09-2018,east,1656
847,pink morsel,3,533,05-09-2018,west,1599
848,pink morsel,3,571,06-09-2018,north,1713
849,pink morsel,3,502,06-09-2018,south,1506
850,pink morsel,3,586,06-09-2018,east,1758
851,pink morsel,3,550,06-09-2018,west,1650
852,pink morsel,3,597,07-09-2018,north,1791
853,pink morsel,3,541,07-09-2018,south,1623
854,pink morsel,3,592,07-09-2018,east,1776
855,pink morsel,3,551,07-09-2018,west,1653
856,pink morsel,3,553,08-09-2018,north,1659
857,pink morsel,3,585,08-09-2018,south,1755
858,pink morsel,3,511,08-09-2018,east,1533
859,pink morsel,3,519,08-09-2018,west,1557
860,pink morsel,3,509,09-09-2018,north,1527
861,pink morsel,3,538,09-09-2018,south,1614
862,pink morsel,3,546,09-09-2018,east,1638
863,pink morsel,3,568,09-09-2018,west,1704
864,pink morsel,3,550,10-09-2018,north,1650
865,pink morsel,3,552,10-09-2018,south,1656
866,pink morsel,3,594,10-09-2018,east,1782
867,pink morsel,3,509,10-09-2018,west,1527
868,pink morsel,3,526,11-09-2018,north,1578
869,pink morsel,3,589,11-09-2018,south,1767
870,pink morsel,3,583,11-09-2018,east,1749
871,pink morsel,3,508,11-09-2018,west,1524
872,pink morsel,3,573,12-09-2018,north,1719
873,pink morsel,3,565,12-09-2018,south,1695
874,pink morsel,3,580,12-09-2018,east,1740
875,pink morsel,3,511,12-09-2018,west,1533
876,pink morsel,3,551,13-09-2018,north,1653
877,pink morsel,3,520,13-09-2018,south,1560
878,pink morsel,3,559,13-09-2018,east,1677
879,pink morsel,3,513,13-09-2018,west,1539
880,pink morsel,3,571,14-09-2018,north,1713
881,pink morsel,3,518,14-09-2018,south,1554
882,pink morsel,3,581,14-09-2018,east,1743
883,pink morsel,3,567,14-09-2018,west,1701
884,pink morsel,3,529,15-09-2018,north,1587
885,pink morsel,3,504,15-09-2018,south,1512
886,pink morsel,3,566,15-09-2018,east,1698
887,pink morsel,3,582,15-09-2018,west,1746
888,pink morsel,3,518,16-09-2018,north,1554
889,pink morsel,3,518,16-09-2018,south,1554
890,pink morsel,3,594,16-09-2018,east,1782
891,pink morsel,3,594,16-09-2018,west,1782
892,pink morsel,3,588,17-09-2018,north,1764
893,pink morsel,3,540,17-09-2018,south,1620
894,pink morsel,3,515,17-09-2018,east,1545
895,pink morsel,3,574,17-09-2018,west,1722
896,pink morsel,3,501,18-09-2018,north,1503
897,pink morsel,3,510,18-09-2018,south,1530
898,pink morsel,3,579,18-09-2018,east,1737
899,pink morsel,3,564,18-09-2018,west,1692
900,pink morsel,3,514,19-09-2018,north,1542
901,pink morsel,3,586,19-09-2018,south,1758
902,pink morsel,3,593,19-09-2018,east,1779
903,pink morsel,3,531,19-09-2018,west,1593
904,pink morsel,3,562,20-09-2018,north,1686
905,pink morsel,3,583,20-09-2018,south,1749
906,pink morsel,3,554,20-09-2018,east,1662
907,pink morsel,3,523,20-09-2018,west,1569
908,pink morsel,3,530,21-09-2018,north,1590
909,pink morsel,3,555,21-09-2018,south,1665
910,pink morsel,3,572,21-09-2018,east,1716
911,pink morsel,3,568,21-09-2018,west,1704
912,pink morsel,3,544,22-09-2018,north,1632
913,pink morsel,3,527,22-09-2018,south,1581
914,pink morsel,3,586,22-09-2018,east,1758
915,pink morsel,3,547,22-09-2018,west,1641
916,pink morsel,3,577,23-09-2018,north,1731
917,pink morsel,3,559,23-09-2018,south,1677
918,pink morsel,3,576,23-09-2018,east,1728
919,pink morsel,3,585,23-09-2018,west,1755
920,pink morsel,3,537,24-09-2018,north,1611
921,pink morsel,3,531,24-09-2018,south,1593
922,pink morsel,3,599,24-09-2018,east,1797
923,pink morsel,3,520,24-09-2018,west,1560
924,pink morsel,3,510,25-09-2018,north,1530
925,pink morsel,3,590,25-09-2018,south,1770
926,pink morsel,3,537,25-09-2018,east,1611
927,pink morsel,3,567,25-09-2018,west,1701
928,pink morsel,3,539,26-09-2018,north,1617
929,pink morsel,3,505,26-09-2018,south,1515
930,pink morsel,3,571,26-09-2018,east,1713
931,pink morsel,3,500,26-09-2018,west,1500
932,pink morsel,3,544,27-09-2018,north,1632
933,pink morsel,3,571,27-09-2018,south,1713
934,pink morsel,3,581,27-09-2018,east,1743
935,pink morsel,3,529,27-09-2018,west,1587
936,pink morsel,3,583,28-09-2018,north,1749
937,pink morsel,3,511,28-09-2018,south,1533
938,pink morsel,3,551,28-09-2018,east,1653
939,pink morsel,3,504,28-09-2018,west,1512
940,pink morsel,3,506,29-09-2018,north,1518
941,pink morsel,3,541,29-09-2018,south,1623
942,pink morsel,3,567,29-09-2018,east,1701
943,pink morsel,3,532,29-09-2018,west,1596
944,pink morsel,3,582,30-09-2018,north,1746
945,pink morsel,3,512,30-09-2018,south,1536
946,pink morsel,3,553,30-09-2018,east,1659
947,pink morsel,3,508,30-09-2018,west,1524
948,pink morsel,3,594,01-10-2018,north,1782
949,pink morsel,3,544,01-10-2018,south,1632
950,pink morsel,3,585,01-10-2018,east,1755
951,pink morsel,3,550,01-10-2018,west,1650
952,pink morsel,3,560,02-10-2018,north,1680
953,pink morsel,3,567,02-10-2018,south,1701
954,pink morsel,3,600,02-10-2018,east,1800
955,pink morsel,3,580,02-10-2018,west,1740
956,pink morsel,3,521,03-10-2018,north,1563
957,pink morsel,3,596,03-10-2018,south,1788
958,pink morsel,3,512,03-10-2018,east,1536
959,pink morsel,3,588,03-10-2018,west,1764
960,pink morsel,3,504,04-10-2018,north,1512
961,pink morsel,3,520,04-10-2018,south,1560
962,pink morsel,3,542,04-10-2018,east,1626
963,pink morsel,3,599,04-10-2018,west,1797
964,pink morsel,3,593,05-10-2018,north,1779
965,pink morsel,3,561,05-10-2018,south,1683
966,pink morsel,3,571,05-10-2018,east,1713
967,pink morsel,3,598,05-10-2018,west,1794
968,pink morsel,3,528,06-10-2018,north,1584
969,pink morsel,3,549,06-10-2018,south,1647
970,pink morsel,3,532,06-10-2018,east,1596
971,pink morsel,3,505,06-10-2018,west,1515
972,pink morsel,3,511,07-10-2018,north,1533
973,pink morsel,3,536,07-10-2018,south,1608
974,pink morsel,3,598,07-10-2018,east,1794
975,pink morsel,3,526,07-10-2018,west,1578
976,pink morsel,3,567,08-10-2018,north,1701
977,pink morsel,3,539,08-10-2018,south,1617
978,pink morsel,3,593,08-10-2018,east,1779
979,pink morsel,3,595,08-10-2018,west,1785
980,pink morsel,3,560,09-10-2018,north,1680
981,pink morsel,3,530,09-10-2018,south,1590
982,pink morsel,3,517,09-10-2018,east,1551
983,pink morsel,3,529,09-10-2018,west,1587
984,pink morsel,3,583,10-10-2018,north,1749
985,pink morsel,3,567,10-10-2018,south,1701
986,pink morsel,3,533,10-10-2018,east,1599
987,pink morsel,3,502,10-10-2018,west,1506
988,pink morsel,3,532,11-10-2018,north,1596
989,pink morsel,3,600,11-10-2018,south,1800
990,pink morsel,3,583,11-10-2018,east,1749
991,pink morsel,3,558,11-10-2018,west,1674
992,pink morsel,3,594,12-10-2018,north,1782
993,pink morsel,3,549,12-10-2018,south,1647
994,pink morsel,3,514,12-10-2018,east,1542
995,pink morsel,3,552,12-10-2018,west,1656
996,pink morsel,3,527,13-10-2018,north,1581
997,pink morsel,3,571,13-10-2018,south,1713
998,pink morsel,3,574,13-10-2018,east,1722
999,pink morsel,3,562,13-10-2018,west,1686
1000,pink morsel,3,576,14-10-2018,north,1728
1001,pink morsel,3,585,14-10-2018,south,1755
1002,pink morsel,3,501,14-10-2018,east,1503
1003,pink morsel,3,534,14-10-2018,west,1602
1004,pink morsel,3,535,15-10-2018,north,1605
1005,pink morsel,3,573,15-10-2018,south,1719
1006,pink morsel,3,516,15-10-2018,east,1548
1007,pink morsel,3,542,15-10-2018,west,1626
1008,pink morsel,3,517,16-10-2018,north,1551
1009,pink morsel,3,554,16-10-2018,south,1662
1010,pink morsel,3,550,16-10-2018,east,1650
1011,pink morsel,3,596,16-10-2018,west,1788
1012,pink morsel,3,512,17-10-2018,north,1536
1013,pink morsel,3,517,17-10-2018,south,1551
1014,pink morsel,3,552,17-10-2018,east,1656
1015,pink morsel,3,548,17-10-2018,west,1644
1016,pink morsel,3,564,18-10-2018,north,1692
1017,pink morsel,3,506,18-10-2018,south,1518
1018,pink morsel,3,503,18-10-2018,east,1509
1019,pink morsel,3,558,18-10-2018,west,1674
1020,pink morsel,3,507,19-10-2018,north,1521
1021,pink morsel,3,544,19-10-2018,south,1632
1022,pink morsel,3,598,19-10-2018,east,1794
1023,pink morsel,3,563,19-10-2018,west,1689
1024,pink morsel,3,564,20-10-2018,north,1692
1025,pink morsel,3,554,20-10-2018,south,1662
1026,pink morsel,3,592,20-10-2018,east,1776
1027,pink morsel,3,570,20-10-2018,west,1710
1028,pink morsel,3,523,21-10-2018,north,1569
1029,pink morsel,3,568,21-10-2018,south,1704
1030,pink morsel,3,589,21-10-2018,east,1767
1031,pink morsel,3,589,21-10-2018,west,1767
1032,pink morsel,3,514,22-10-2018,north,1542
1033,pink morsel,3,569,22-10-2018,south,1707
1034,pink morsel,3,526,22-10-2018,east,1578
1035,pink morsel,3,507,22-10-2018,west,1521
1036,pink morsel,3,588,23-10-2018,north,1764
1037,pink morsel,3,561,23-10-2018,south,1683
1038,pink morsel,3,534,23-10-2018,east,1602
1039,pink morsel,3,585,23-10-2018,west,1755
1040,pink morsel,3,550,24-10-2018,north,1650
1041,pink morsel,3,543,24-10-2018,south,1629
1042,pink morsel,3,564,24-10-2018,east,1692
1043,pink morsel,3,514,24-10-2018,west,1542
1044,pink morsel,3,543,25-10-2018,north,1629
1045,pink morsel,3,529,25-10-2018,south,1587
1046,pink morsel,3,545,25-10-2018,east,1635
1047,pink morsel,3,551,25-10-2018,west,1653
1048,pink morsel,3,532,26-10-2018,north,1596
1049,pink morsel,3,508,26-10-2018,south,1524
1050,pink morsel,3,515,26-10-2018,east,1545
1051,pink morsel,3,569,26-10-2018,west,1707
1052,pink morsel,3,503,27-10-2018,north,1509
1053,pink morsel,3,503,27-10-2018,south,1509
1054,pink morsel,3,562,27-10-2018,east,1686
1055,pink morsel,3,595,27-10-2018,west,1785
1056,pink morsel,3,545,28-10-2018,north,1635
1057,pink morsel,3,584,28-10-2018,south,1752
1058,pink morsel,3,595,28-10-2018,east,1785
1059,pink morsel,3,585,28-10-2018,west,1755
1060,pink morsel,3,569,29-10-2018,north,1707
1061,pink morsel,3,567,29-10-2018,south,1701
1062,pink morsel,3,533,29-10-2018,east,1599
1063,pink morsel,3,594,29-10-2018,west,1782
1064,pink morsel,3,559,30-10-2018,north,1677
1065,pink morsel,3,573,30-10-2018,south,1719
1066,pink morsel,3,510,30-10-2018,east,1530
1067,pink morsel,3,592,30-10-2018,west,1776
1068,pink morsel,3,558,31-10-2018,north,1674
1069,pink morsel,3,547,31-10-2018,south,1641
1070,pink morsel,3,532,31-10-2018,east,1596
1071,pink morsel,3,502,31-10-2018,west,1506
1072,pink morsel,3,564,01-11-2018,north,1692
1073,pink morsel,3,541,01-11-2018,south,1623
1074,pink morsel,3,531,01-11-2018,east,1593
1075,pink morsel,3,517,01-11-2018,west,1551
1076,pink morsel,3,576,02-11-2018,north,1728
1077,pink morsel,3,536,02-11-2018,south,1608
1078,pink morsel,3,510,02-11-2018,east,1530
1079,pink morsel,3,597,02-11-2018,west,1791
1080,pink morsel,3,568,03-11-2018,north,1704
1081,pink morsel,3,551,03-11-2018,south,1653
1082,pink morsel,3,516,03-11-2018,east,1548
1083,pink morsel,3,542,03-11-2018,west,1626
1084,pink morsel,3,565,04-11-2018,north,1695
1085,pink morsel,3,530,04-11-2018,south,1590
1086,pink morsel,3,510,04-11-2018,east,1530
1087,pink morsel,3,548,04-11-2018,west,1644
1088,pink morsel,3,537,05-11-2018,north,1611
1089,pink morsel,3,539,05-11-2018,south,1617
1090,pink morsel,3,592,05-11-2018,east,1776
1091,pink morsel,3,547,05-11-2018,west,1641
1092,pink morsel,3,580,06-11-2018,north,1740
1093,pink morsel,3,530,06-11-2018,south,1590
1094,pink morsel,3,591,06-11-2018,east,1773
1095,pink morsel,3,547,06-11-2018,west,1641
1096,pink morsel,3,509,07-11-2018,north,1527
1097,pink morsel,3,585,07-11-2018,south,1755
1098,pink morsel,3,550,07-11-2018,east,1650
1099,pink morsel,3,531,07-11-2018,west,1593
1100,pink morsel,3,516,08-11-2018,north,1548
1101,pink morsel,3,541,08-11-2018,south,1623
1102,pink morsel,3,500,08-11-2018,east,1500
1103,pink morsel,3,523,08-11-2018,west,1569
1104,pink morsel,3,549,09-11-2018,north,1647
1105,pink morsel,3,554,09-11-2018,south,1662
1106,pink morsel,3,570,09-11-2018,east,1710
1107,pink morsel,3,573,09-11-2018,west,1719
1108,pink morsel,3,530,10-11-2018,north,1590
1109,pink morsel,3,513,10-11-2018,south,1539
1110,pink morsel,3,522,10-11-2018,east,1566
1111,pink morsel,3,590,10-11-2018,west,1770
1112,pink morsel,3,574,11-11-2018,north,1722
1113,pink morsel,3,508,11-11-2018,south,1524
1114,pink morsel,3,547,11-11-2018,east,1641
1115,pink morsel,3,554,11-11-2018,west,1662
1116,pink morsel,3,572,12-11-2018,north,1716
1117,pink morsel,3,537,12-11-2018,south,1611
1118,pink morsel,3,523,12-11-2018,east,1569
1119,pink morsel,3,599,12-11-2018,west,1797
1120,pink morsel,3,566,13-11-2018,north,1698
1121,pink morsel,3,527,13-11-2018,south,1581
1122,pink morsel,3,592,13-11-2018,east,1776
1123,pink morsel,3,548,13-11-2018,west,1644
1124,pink morsel,3,521,14-11-2018,north,1563
1125,pink morsel,3,569,14-11-2018,south,1707
1126,pink morsel,3,511,14-11-2018,east,1533
1127,pink morsel,3,524,14-11-2018,west,1572
1128,pink morsel,3,541,15-11-2018,north,1623
1129,pink morsel,3,566,15-11-2018,south,1698
1130,pink morsel,3,507,15-11-2018,east,1521
1131,pink morsel,3,569,15-11-2018,west,1707
1132,pink morsel,3,529,16-11-2018,north,1587
1133,pink morsel,3,592,16-11-2018,south,1776
1134,pink morsel,3,554,16-11-2018,east,1662
1135,pink morsel,3,526,16-11-2018,west,1578
1136,pink morsel,3,518,17-11-2018,north,1554
1137,pink morsel,3,505,17-11-2018,south,1515
1138,pink morsel,3,534,17-11-2018,east,1602
1139,pink morsel,3,519,17-11-2018,west,1557
1140,pink morsel,3,507,18-11-2018,north,1521
1141,pink morsel,3,580,18-11-2018,south,1740
1142,pink morsel,3,539,18-11-2018,east,1617
1143,pink morsel,3,549,18-11-2018,west,1647
1144,pink morsel,3,517,19-11-2018,north,1551
1145,pink morsel,3,500,19-11-2018,south,1500
1146,pink morsel,3,575,19-11-2018,east,1725
1147,pink morsel,3,521,19-11-2018,west,1563
1148,pink morsel,3,597,20-11-2018,north,1791
1149,pink morsel,3,526,20-11-2018,south,1578
1150,pink morsel,3,544,20-11-2018,east,1632
1151,pink morsel,3,558,20-11-2018,west,1674
1152,pink morsel,3,539,21-11-2018,north,1617
1153,pink morsel,3,503,21-11-2018,south,1509
1154,pink morsel,3,548,21-11-2018,east,1644
1155,pink morsel,3,514,21-11-2018,west,1542
1156,pink morsel,3,550,22-11-2018,north,1650
1157,pink morsel,3,586,22-11-2018,south,1758
